word,pos,meaning,definition,target_codes
작은오빠,名詞,,二人以上の兄の中で、長男でない兄。,76104
작은형,名詞,,二人以上の兄の中で、長男でない兄。,76107
잔,名詞,"コップ。ゆのみ【湯呑み】
","水や茶などを飲むのに用いる小さい器。
",17371
잔치,名詞,えん【宴】。えんかい【宴会】。さかもり【酒盛り・酒盛】,めでたい時に、人々が集まって飲食などをして楽しむこと。,69897
잘,副詞,"よく
","正しく善良に。
",58939
잘되다,動詞,はかどる【捗る】。せいこうする【成功する】。よくできる【良く出来る】,ある事や現象が順調に進む。,62302
잘못,副詞/名詞,あやまり【誤り・謬り】。あやまち【過ち】。まちがい【間違い】。おちど【落ち度・落度・越度】 | まちがえて【間違えて】。あやまって【誤って】,やりそこなうことや正しくないこと。 | 正しくなく。,"62477,62478"
잘못되다,動詞,まちがう【間違う】。まちがえる【間違える】。あやまる【誤る・謬る】,やりそこなったり失敗したりするようになる。,91481
잘못하다,動詞,あやまつ【過つ】。わるい【悪い】,正しくない行動をする。,69936
잘생기다,動詞,かっこういい【格好いい】,顔立ちが美しい。,24881
잘하다,動詞,ただしい【正しい】,道理にかなっている。,70073
잠,名詞,"ねむり【眠り】。すいみん【睡眠】
","目を閉じて体と精神の活動を止め、しばらく休んでいる状態。
",70078
잠깐,副詞/名詞,ちょっと【一寸・鳥渡】。すこし【少し】。つかのま【束の間】 | ちょっと【一寸・鳥渡】。すこし【少し】,ごく短い間。 | ごく短い間に。,"57312,57313"
잠바,名詞,ジャンパー。ジャンバー,ゆったりして重ね着できる、活動しやすい上着。,24856
잠시,副詞/名詞,ざんじ【暫時】。しばらく【暫く・姑く・須臾】。しばし【暫し】 | ざんじ【暫時】。しばらく【暫く・姑く・須臾】。しばし【暫し】,短い時間。 | 短い時間に。,"71203,26895"
잠자다,動詞,ねる【寝る・寐る】。ねむる【眠る・睡る】,心身の活動が止まって、一時的に休む。,57314
잡다,動詞,にぎる【握る】。つかむ【掴む・攫む】。とる【取る】。つかまえる【摑まえる・捉まえる】。とらえる【捕える】,手でしっかりと握り持つ。　,70378
잡수다,動詞,めしあがる【召し上がる】,食物を口に入れ、かんで飲み込むことを表す尊敬語。,24630
잡수시다,動詞,めしあがる【召し上がる】,「食べる」の尊敬語。,71205
잡지,名詞,ざっし【雑誌】。マガジン,様々な内容の記事や写真、広告などを集めて、定期的に発行する本。,62518
장,依存名詞/名詞,しょう【章】 | まい【枚】。ちょう【張】,文章の内容を体系的に分ける区分の一つ。 | 紙やガラスなど、薄く平たいものを数える単位。,"73814,29607"
장갑,名詞,てぶくろ【手袋】,布、糸、皮などで作って、手の保護・防寒などのために手にはめるもの。,24764
장난감,名詞,おもちゃ【玩具】。がんぐ【玩具・翫具】,子供が手に持って遊ぶ色々なもの。,71207
장마,名詞,つゆ【梅雨・黴雨】,夏に数日にかけて雨が降り続く現象や天気。また、その雨。,71700
재료,名詞,ざいりょう【材料】,ものを作る時に使われるもの。,71211
재미,名詞,"たのしみ【楽しみ】。きょうみ【興味】
","ある物事が与える楽しい気分や感じ。
",75754
재미없다,形容詞,おもしろくない【面白くない】。つまらない【詰まらない】,楽しくて愉快な感じがない。,57315
재미있다,形容詞,おもしろい【面白い】。おもしろおかしい【面白おかしい】。おかしい【可笑しい】,楽しくて愉快な気持である。,71212
재밌다,形容詞,おもしろい【面白い】。おもしろおかしい【面白おかしい】。おかしい【可笑しい】,楽しくて愉快な気持である。,24916
저,代名詞/冠形詞/感嘆詞,わたくし【私】 | あれ【彼】 | あの【彼の】 | あの【彼の】。あのう,目上の人に対して自分をへりくだっていう語。 | 話し手と聞き手から遠く離れている対象を指す語。 | 話し手と聞き手から遠く離れている対象を指す語。 | 言葉に詰まった時に用いる語。,"44506,71214,71215,71216"
저거,代名詞,あれ【彼】,話し手と聞き手から遠く離れているものを指す語。,29739
저것,代名詞,あれ【彼】,話し手と聞き手から遠く離れているものを指す語。,31952
저곳,代名詞,あそこ【彼処・彼所】。あちら【彼方】。あっち【彼方】,話し手や聞き手から遠く離れているところを指す語。,71217
저금,名詞,ちょきん【貯金】,金をためたり、銀行などの金融機関に預けたりすること。また、その金。,74072
저금하다,動詞,ちょきんする【貯金する】,金をためたり、銀行などの金融機関に預けたりする。 ,74073
저기,代名詞,あそこ【彼処・彼所】。あちら【彼方】。あっち【彼方】,話し手や聞き手から遠く離れているところを指す語。 ,71218
저녁,名詞,ゆうがた【夕方】。ひぐれ【日暮れ】。ゆうぐれ【夕暮れ】,日が暮れ始めて夜になるまでの間。,71220
저런,冠形詞,あんな,"状態、形、性質などがあのような。
",71222
저렇다,形容詞,ああだ,"性質・形・状態などがあのようである。 
",71226
적다,動詞/形容詞,かく【書く】。しるす【記す】 | すくない【少ない】,ある内容を文章で表す。 | 数量、程度が一定基準に及ばない。,"71234,62051"
적당하다,形容詞,てきとうだ【適当だ】,"基準、条件、程度にほどよくあてはまる。
",70823
전,冠形詞/名詞/品詞なし,"わたくしは【私は】 | まえ【前】。いぜん【以前】。さきごろ【先ごろ】。せんだって【先だって】
 | チヂミ | ぜん【前】","「저는」の縮約形。 | 過去の、ある時。
 | 薄切りしたり微塵切りしたりした魚、肉、野菜などに味付けをした後、小麦粉をつけて油で焼いたもの。 | 以前の。","74034,17301,74033,17306"
전공,名詞,せんこう【専攻】,ある分野を専門的に研究したり勉強したりすること。また、その分野。,70828
전공하다,動詞,せんこうする【専攻する】,ある分野を専門的に研究したり勉強したりする。,25111
전기,名詞,でんき【電気】,光や熱を発生させたり、機械などを動かしたりするのに使われるエネルギー。,70829
절,品詞なし,わたくしを【私を】,「저를」の縮約形。,83534
젊다,形容詞,わかい【若い】,年齢が少なくて生気に満ちている。,75773
점수,名詞,てんすう【点数】,成績を表す数字。,70866
점심,名詞,ひる【昼】。ちゅうしょく・ちゅうじき【昼食】。ひるめし【昼飯】。ランチ,朝と夕方の間に食べる食事。,70868
점심시간,名詞,ひるやすみ【昼休み】。ランチタイム,昼食をとるための時間。 ,26896
점점,副詞,だんだん【段段】。しだいに【次第に】。じょじょに【徐徐に】。ますます【益益・益・増す増す】,時間が経つにつれ、程度が少しずつはなはだしくなるさま。,70871
접다,動詞,おる【折る】。たたむ【畳む】,布や紙などを曲げて重ねる。,31735
접시,名詞,さら【皿】,食物を盛る、浅くて平たい容器。,70874
젓가락,名詞,はし【箸】,食べ物などを挟み取るのに用いる、2本で一対の細長い道具。,77501
정거장,名詞,ていりゅうじょ【停留所】。ていりゅうじょう【停留場】。のりば【乗り場・乗場】,客の乗り降りのためにバスや汽車などがとまる場所。,31739
