word,pos,meaning,definition,target_code
고등하다,형용사,こうとうだ【高等だ】,"相対的に等級や水準が高い。

",23376
고래,명사,"くじら【鯨】
","体格がとても大きくて魚の形をした、海に住む動物。
",23423
고려,명사,"こうりょ【考慮】
",何かをする上で色々な状況や条件を慎重に考えること。,23663
고려되다,동사,"こうりょされる【考慮される】
","何かをする上で色々な状況や条件が慎重に考えられる。
",23668
고려하다,동사,こうりょする【考慮する】,"何かをする上で色々な状況や条件を慎重に考える。
",19896
고르다,동사,ならす【均す】,"それぞれ異なる状態や模様を規則的にしたり一様にしたりする。
",19938
고마움,명사,"ありがたさ【有難さ】。ありがたみ【有難み】。かんしゃのきもち【感謝の気持ち】
",他人に何かをしてもらってその恩返しをしたい気持ち。,20013
고마워하다,동사,かんしゃする【感謝する】,"有難いと思う。
",20015
고목,명사,"ふるき・こぼく【古木】
",年を経た大きい木。,20057
고목나무,명사,"ふるき・こぼく【古木】
",年を経た大きい木。,20064
고무,명사,ゴム,ゴムの木から出てくる液体を固めて作った高弾性の物質。,20068
고무마개,명사,"ゴムせん【ゴム栓】
",穴や瓶の口を塞ぐのに使う、ゴム製の栓。,20086
고무바퀴,명사,"ゴムわ【ゴム輪】
",自動車や自転車の車輪の外側に弾性ゴムをはめたもの。,20088
고무보트,명사,"ゴムボート
",ゴムで船の形を作り、中に空気を入れて水上に浮かせる船。,20093
고무장갑,명사,"ゴムてぶくろ【ゴム手袋】
",ゴム製の手袋。,20096
고무줄,명사,ごむひも【ゴム紐】,ゴムで作り、よく伸びる長細い紐。,20106
고무지우개,명사,"けしごむ【消しゴム】
",鉛筆で書いたものを消す時に使う、ゴムで作られた文房具。,20141
고무찰흙,명사,"ごむねんど【ゴム粘土】
",ゴムに色を入れて粘土のように作ったもの。,20145
고무총,명사,"ゴムじゅう【ゴム銃】。ゴムてっぽう・ゴムでっぽう【ゴム鉄砲】
",棒に輪ゴムを巻き上げて引っ張ってから飛ばすことで発射するおもちゃの銃。,20149
고무판,명사,ゴムいた【ゴム板】,ゴム製の平らで薄い板。,20152
고무풍선,명사,"ゴムふうせん【ゴム風船】
",ゴムで作られた袋の中に気体を入れると膨らんで空中に浮かぶもの。,20155
고무호스,명사,"ゴムホース
",水のような液体を流すための、ゴムで作られた自由に曲げられる管。,18439
고민거리,명사,"なやみごと【悩み事】
",心をわずらわす内容や対象。,19226
고민스럽다,형용사,なやましい【悩ましい】,非常に悩んでいる感じがある。,601527
고백,명사,"こくはく【告白】
",心の中で思っていることや隠していることを正直にすべて打ち明かすこと。,22363
고백하다,동사,こくはくする【告白する】,"心の中で思っていることや隠していることを正直にすべて打ち明かす。 
",22396
고 삼,,こうさん【高三】,「高校3年生」または「高校3年生の生徒」を表す語。,600550
고새,명사,そのあいだ・そのかん【その間】。あいま【合間】,少し離れたある時から、別のある時までの非常に短い間。,89784
고생,명사,"くろう【苦労】
","苦しくて大変なことを経験すること。また、そのような生活。
",22629
고생길,명사,"くろうのみち【苦労の道】。いばらのみち【茨の道】
",きつい仕事や困難な生活。,22653
고생하다,동사,くろうする【苦労する】,"苦しくて大変なことを経験する。
",62499
고소하다,형용사,こうばしい【香ばしい】,"煎りゴマや焼きたてのパンなどの、よい香りや味がする。
",17967
고속,명사,"こうそく【高速】
",極めて早い速度。,17980
고속 도로,,こうそくどうろ【高速道路】。こうそく【高速】。ハイウエー	,"自動車が速く走れるように法律で定められた自動車専用道路。
",17986
고속 철도,,こうそくてつどう【高速鉄道】	,"主に200km/h以上の速度で走行できるように開発された鉄道。または、その鉄道を走る列車。
",17991
고속 터미널,,こうそくバスターミナル【高速バスターミナル】	,"高速バスの各路線が集中している総合発着施設。
",17993
고슴도치,명사,"ハリネズミ
",背に固くて鋭い針状の毛が生えている動物。,18012
고시원,명사,"コシウォン。コシテル。ウォンルムテル
",勉強と宿泊ができるように机とベッドがあり、受験生に家賃をもらって貸す部屋。,18744
고액,명사,"こうがく【高額】
",金額が多いこと。,18777
고요,명사,"しずけさ【静けさ】。しずかさ【静かさ】。せいじゃく【静寂】
",うるさかったり乱れていたりしないで静かな状態。,18787
고요하다,형용사,しずかだ【静かだ】,うるさかったり乱れていたりしないでひっそりしている。,18788
고유,명사,"こゆう【固有】
",ある事物や集団などがもともと持っている特別なもの。,18809
고유하다,형용사,"こゆうだ【固有だ】。とくゆうだ【特有だ】
","あるものや集団などが本来持っているもので、他とは違う。

",18839
고음,명사,"こうおん【高音】
",高い音。,18836
고장,명사,じもと【地元】。ちほう【地方】,人々の住む一定の地域。,17308
고전,명사,"こてん【古典】
","古くから受け継がれている方式や形式。
",27125
고전 음악,,こてんおんがく【古典音楽】。クラシックおんがく【クラシック音楽】,"西洋の伝統的な作曲法と演奏法によって作られた音楽。
",27130
고정,명사,こてい【固定】,一度決めた内容を変更しないこと。,27141
고정 관념,,こていかんねん【固定観念】。こちゃくかんねん【固着観念】	,"すでに固着していてなかなか変わらない考え。
",27142
고정되다,동사,こていする【固定する】," 一度決められた内容が変更されない。
",27143
고정적,명사,こていてき【固定的】,決まった内容を変更しないこと。,27152
고정적,관형사,こていてき【固定的】 ,"決まった内容を変更しないさま。
",27147
고정하다,동사,こていする【固定する】,"一度決めた内容を変更しない。
",27154
고집,명사,"いじ【意地】。ごうじょう【強情】
",自分の考えや主張を曲げずに無理に押し通そうとすること。,27263
고집스럽다,형용사,ごうじょうだ【強情だ】。いじっぱりだ【意地っ張りだ】,"自分の考えや主張を曲げないで固く押し通す態度がある。

",27552
고집쟁이,명사,"いじっぱり【意地っ張り】。ごうじょうっぱり【強情っぱり】
",非常に意地っ張りな人。,27551
고집하다,동사,いじをはる【意地を張る】。ごうじょうをはる【強情を張る】,"自分の考えや主張を曲げずに無理に押し通そうとする。
",27266
